,episode,role_setting,images,symbol,guess,success
551,552,0,[49133 37349 13268  2606],33,2,True
552,553,0,[40723 44584 23143 14566],40,0,True
553,554,0,[44889 39675 13946 13642],40,0,False
554,555,0,[10360 35896 44782 30367],40,1,False
555,556,0,[14604   432 38843 26196],40,0,False
556,557,0,[31173 27854  8827 30299],33,3,False
557,558,0,[43190 40369 11526 12835],40,0,False
558,559,0,[41283 26302 22618 17531],33,1,False
559,560,0,[46783 10448 49820 18901],33,1,True
560,561,0,[ 2182 22324 25343  1768],33,1,False
561,562,0,[ 6952 20695 18373 18695],40,2,False
562,563,0,[17846 27948 24418 10237],33,2,True
563,564,0,[ 8834 30147 10750 24862],40,1,True
564,565,0,[20525 35514 12372 11409],33,3,True
565,566,0,[20527 27398 22485  9669],33,3,True
566,567,0,[39477 39662 26460 20066],40,1,False
567,568,0,[32503 27362 26724 40479],40,1,False
568,569,0,[14142 47424  3729  5909],40,3,True
569,570,0,[30912  6927 44987 23305],33,2,True
570,571,0,[50569 38273 37163 35869],33,1,True
571,572,0,[42591 33700 29798  2724],33,3,True
572,573,0,[25185  8178 17585  1487],33,2,False
573,574,0,[13814 43473 44498 46524],40,1,True
574,575,0,[37495 26275 32851 27776],40,1,False
575,576,0,[30035 21153 23868 32996],40,3,True
576,577,0,[15734 31810 51471 34413],40,0,False
577,578,0,[16903   422  2286 35155],40,3,False
578,579,0,[ 5455 26363 50136 14612],40,0,True
579,580,0,[39200 31841 35865 24238],33,0,False
580,581,0,[  546 28942 21335 21524],40,2,False
581,582,0,[22603  8029  9419 13911],33,3,True
582,583,0,[13989  2196 14477 44946],40,0,False
583,584,0,[28032 39389   362 23982],33,0,False
584,585,0,[33881 16072  2352 44065],40,1,True
585,586,0,[23884 15916 30432 11966],40,1,False
586,587,0,[11907  8210 36066  6687],40,0,False
587,588,0,[24459 40933 29266 15006],40,0,False
588,589,0,[45848 14660 23526 37671],33,3,False
589,590,0,[33913 12516 18446 19367],33,3,False
590,591,0,[28993 32632 11967 20289],40,1,True
591,592,0,[48022 44421 44316 30096],40,1,False
592,593,0,[ 5364 10108 32665 20312],33,1,False
593,594,0,[52342 39654 23420 47661],40,0,False
594,595,0,[47742 35197 26759 47571],40,0,True
595,596,0,[41493 25795 45230 24863],40,1,False
596,597,0,[16101 38868 11340 10504],33,3,True
597,598,0,[12407  7850 50103  2873],40,2,False
598,599,0,[14086 18295  8962  4005],40,1,True
599,600,0,[22814 36947 12925  1048],33,2,False
600,601,0,[ 1745 47598 37312   201],33,3,False
601,602,0,[47238 18906 49088 45643],40,2,True
602,603,0,[11882 26242 23806 38830],40,3,False
603,604,0,[30688 37725 44985 12803],40,0,False
604,605,0,[43641 25084 20722 39948],33,2,False
605,606,0,[16291 50197 35677  2574],33,0,True
606,607,0,[14620 19366 45349 29772],33,3,False
607,608,0,[  818 50235 36882 16000],33,2,True
608,609,0,[21442  2180  4090 30764],33,1,False
609,610,0,[ 8911 15462 31836 22318],40,3,True
610,611,0,[33642 41230 48752 30556],40,0,False
611,612,0,[ 2631 38443 41464 50774],40,1,True
612,613,0,[29260 14713 11480 22863],33,0,False
613,614,0,[  264 45286 35315 42440],40,1,True
614,615,0,[33554   107 23402 32849],33,2,True
615,616,0,[22988  9861 22563 12358],33,0,False
616,617,0,[  514 33285 12652 11911],40,3,False
617,618,0,[26699 30482 20178 25558],33,0,False
618,619,0,[51334 27224  8364  9828],33,1,False
619,620,0,[51382 30221 50061 44825],40,1,False
620,621,0,[18806 20117  2273 42315],40,2,False
621,622,0,[20209 49827 26558 14001],33,1,False
622,623,0,[27391  5958 17317 20828],33,0,False
623,624,0,[18158 37610 28307 26363],33,0,True
624,625,0,[32958 21047  6451 48582],40,0,False
625,626,0,[ 4737 18542 52193  9415],40,0,True
626,627,0,[33428 39439 43815 24308],33,0,False
627,628,0,[22645  2924 31289 29687],33,1,False
628,629,0,[31877 30510 31688  6329],33,1,False
629,630,0,[ 1636 17058 18464  1210],33,0,True
630,631,0,[ 5904 20209 16891  5590],33,3,True
631,632,0,[11833 50451 30823 10437],40,1,True
632,633,0,[48415 25375  3301 20511],40,2,False
633,634,0,[18636 15432 39924 40401],40,1,True
634,635,0,[36230 47066 39374 26075],33,0,False
635,636,0,[  514 24203  8723 24315],40,3,True
636,637,0,[47119 19776 42986 48932],33,3,False
637,638,0,[29614 24078 16323  1573],33,2,False
638,639,0,[ 7241 12760 47917 27002],33,1,False
639,640,0,[26406 40451 27744 34000],40,1,False
640,641,0,[35868  1048 34551 29745],40,3,False
641,642,0,[35165 12143 28478 41143],33,3,False
642,643,0,[14706 24614 38690 13412],40,3,False
643,644,0,[22778 26363  8645 33388],33,2,False
644,645,0,[30901  9367 19564  6570],40,3,False
645,646,0,[38242 46869  5575 24535],33,2,True
646,647,0,[ 8685 20684 37499 34077],40,0,True
647,648,0,[38052 28429 35292 28949],33,3,False
648,649,0,[44531 38214 50539 39307],33,0,False
649,650,0,[32338 43417 21752 47403],33,3,True
650,651,0,[23513 16083 45542 33529],40,3,True
651,652,0,[19385   648 44252  3798],33,0,True
652,653,0,[21398 39106  4828 34294],33,1,True
653,654,0,[14057 44629  5847 15027],33,1,False
654,655,0,[25892 10186  6690 18948],40,2,True
655,656,0,[11823  4748 15051 42490],40,2,True
656,657,0,[ 4570 13544 39378 40028],40,0,False
657,658,0,[23723 16698 14944  9003],33,3,False
658,659,0,[10917 35250 29477 44874],40,3,True
659,660,0,[35461 21631 36270 35825],40,2,False
660,661,0,[14414 23448 24406 36495],40,0,True
661,662,0,[42347 16409 18323 40041],40,2,True
662,663,0,[23441 26118 43500 21951],40,1,True
663,664,0,[20547 12922 29106 29895],33,1,True
664,665,0,[34535 37415  2256  1826],40,1,True
665,666,0,[ 8760 15799 24614  4783],33,1,False
666,667,0,[22004 51690 10554 33112],33,3,True
667,668,0,[18036 41870 21621 36387],40,3,False
668,669,0,[44195  6439 36268 34885],33,0,False
669,670,0,[ 4800 33736 36361 44760],40,0,False
670,671,0,[ 8691 24697 49012 18970],33,3,False
671,672,0,[15220 40592 14477 36559],33,0,True
672,673,0,[12978  7197 10575 19068],40,2,True
673,674,0,[12323 32168   350 52132],40,1,False
674,675,0,[30379 21059 17992 17549],40,3,True
675,676,0,[  306 32037 14897  5014],33,0,False
676,677,0,[26068 26448  9516 48523],33,1,False
677,678,0,[42118 45138 22126 41569],40,1,True
678,679,0,[10327 21324 17454 10190],40,3,False
679,680,0,[18225 17418 48758  4639],33,3,True
680,681,0,[29861 12206  4192 14820],33,3,False
681,682,0,[25301  2170  1441  8463],40,2,False
682,683,0,[51865   658  5495 49828],33,3,False
683,684,0,[33592 38733 43488  6516],33,2,False
684,685,0,[27038 45676 44823 39963],33,1,False
685,686,0,[10876 46030 43203 45886],40,0,True
686,687,0,[50488 32211 34769 23856],33,3,False
687,688,0,[15125 11249 47188 49168],33,0,False
688,689,0,[ 5451 31894 41588 20011],40,0,True
689,690,0,[48348 34747 29835  6738],40,3,False
690,691,0,[26599  5658 30368 16354],40,3,True
691,692,0,[28584 10284 23370 35207],40,3,False
692,693,0,[10190   655  6904 36455],40,0,False
693,694,0,[23807 24750  5365 18781],33,2,False
694,695,0,[39516  7656 30519 24892],33,0,False
695,696,0,[49103  6370 50172 47770],33,0,True
696,697,0,[20092 46436 38988 43226],40,3,True
697,698,0,[19166 47577 25180 33738],40,1,True
698,699,0,[33522 29221 13015 17212],33,3,True
699,700,0,[38029 50186  9490   740],40,0,True
700,701,0,[20859 43021 29145 33131],40,0,False
701,702,0,[ 4655 18050 42494  3272],40,0,True
702,703,0,[ 4272  2879 25525 34140],33,2,False
703,704,0,[36957 11634 29159 39845],40,1,True
704,705,0,[ 9362 27736 39849 28527],33,2,True
705,706,0,[13102 42340 20500 49182],40,1,True
706,707,0,[ 1589 27373 33488 12290],33,3,False
707,708,0,[48267 46793 52356 46368],33,0,False
708,709,0,[  878 11719  4429 24846],33,3,False
709,710,0,[ 3051 21970 39287 12223],40,2,False
710,711,0,[ 3901 38060  4334 42090],33,1,False
711,712,0,[36234 13540 49497 23762],33,2,True
712,713,0,[44930 39370 39708 28244],40,2,False
713,714,0,[38979 15578 12311 34797],33,1,True
714,715,0,[27379  7262  5688  5893],33,1,False
715,716,0,[35877 38612 29356  5687],33,2,False
716,717,0,[24956 27979 34728  4224],40,3,False
717,718,0,[26974 34681 15964 15377],40,1,True
718,719,0,[31879 10585 48872 26927],40,0,False
719,720,0,[16151 40733 52310 51581],33,3,False
720,721,0,[ 6794  1124 11634  7133],33,2,True
721,722,0,[8678 8866 9498 9640],40,0,False
722,723,0,[52113  8394 47697 52497],40,2,False
723,724,0,[45368 14746 29760 22115],40,2,True
724,725,0,[ 5631 46796 22921 27736],40,1,True
725,726,0,[ 3843 36814 15376 23418],33,0,True
726,727,0,[49279 45828  4549 25563],40,3,True
727,728,0,[51193 50614 44585  7677],40,2,False
728,729,0,[35364 21542 25380 31271],40,2,False
729,730,0,[20512 36875 45030 26076],33,2,False
730,731,0,[12304 47211 37296 42217],40,0,True
731,732,0,[27089 49312 37462 30255],40,0,False
732,733,0,[11968 15097 17275 46769],40,3,True
733,734,0,[45799 43518 49621 28460],33,3,False
734,735,0,[44262  5798 49859  9095],33,1,False
735,736,0,[49366 45764 12231 35767],33,2,False
736,737,0,[42455 33637  2030 10781],40,2,False
737,738,0,[34919 22460  7095 26517],33,1,True
738,739,0,[12964 28502 50322 49406],40,0,True
739,740,0,[40935 26888 46010  7666],33,3,True
740,741,0,[ 7466 17092  3038 31653],40,2,True
741,742,0,[36956 16952 14135  5174],40,0,True
742,743,0,[46167  5092 18416 24646],40,1,True
743,744,0,[31458 24471 32164  7441],33,2,False
744,745,0,[37784 29117  8471 35655],33,1,True
745,746,0,[43715 51296 27575 47472],40,1,False
746,747,0,[18323 43502 35646 33676],33,0,True
747,748,0,[12876 27921 28890  9053],40,3,False
748,749,0,[ 8462 32899 34485 25807],40,1,True
749,750,0,[36250 32122  6591 37307],33,0,True
750,751,0,[ 5857 50975 45008   430],40,1,False
751,752,0,[ 2742 48573 15010 47035],40,1,True
752,753,0,[45356 12615 41478  4717],40,2,False
753,754,0,[51092 27287 21566 50065],33,1,True
754,755,0,[19108 40596 11585  3980],33,0,True
755,756,0,[14781 12603  7576 40192],40,1,True
756,757,0,[26070 24537 10909   292],33,0,True
757,758,0,[17668 34834 20507 46552],40,1,True
758,759,0,[22324 47889 25277 12658],33,0,True
759,760,0,[16242 24430 34968  2267],40,0,False
760,761,0,[37162 39443 25236 42463],33,0,False
761,762,0,[13127 25495  8244 38795],40,0,False
762,763,0,[18126 16478 40168 45841],40,1,False
763,764,0,[50666 26838  1859 11011],40,3,False
764,765,0,[14002 32117 10832  9579],40,3,True
765,766,0,[ 5167 36569 35404 10497],40,2,False
766,767,0,[26962 28188 30824 50496],40,3,True
767,768,0,[ 3180 16592 21257 20954],40,2,False
768,769,0,[48853 46731  6836  4460],40,2,False
769,770,0,[19649 25650  7525 22988],33,0,True
770,771,0,[49204 38351 13445  7810],33,3,False
771,772,0,[47351 22471 22401 34450],40,1,True
772,773,0,[48132 41051   474 46761],40,1,False
773,774,0,[49471 30842 22747 12809],33,1,True
774,775,0,[26729 13927 34563 43968],33,2,False
775,776,0,[29634 42639 45706 31424],33,3,True
776,777,0,[17688 30817  4758 37586],33,1,True
777,778,0,[42355 30055 35757  2582],33,0,False
778,779,0,[18929 47599  1181  3132],40,0,True
779,780,0,[ 9620 42243 29170 24065],40,2,False
780,781,0,[35705 21428 32262 38736],33,3,False
781,782,0,[24238 21093 42918 37293],33,3,True
782,783,0,[10960 49227 44977 48386],40,2,True
783,784,0,[23017 30553 39685 16633],33,1,False
784,785,0,[18670 15434 32555 21299],33,3,False
785,786,0,[48421 22984 28669 47754],33,2,False
786,787,0,[  927 32158 24875 11720],33,1,True
787,788,0,[ 4658 33022   608 40535],40,1,False
788,789,0,[16841 51457 39022 33832],40,2,True
789,790,0,[ 7296 37742 17852   303],40,0,False
790,791,0,[35189 15547  5756 31482],33,0,True
791,792,0,[ 8608 41255 46800 41539],40,0,False
792,793,0,[ 9724 45512  5591 31448],40,3,True
793,794,0,[21962 44957 19342 33428],33,2,False
794,795,0,[ 2390 51535 12191 48107],33,0,True
795,796,0,[ 1448  2158 36195  1021],33,2,True
796,797,0,[41831 32852 24464 44947],40,3,True
797,798,0,[18865 51615 15423 38476],40,2,True
798,799,0,[32745 35788 17793 10970],40,3,True
799,800,0,[19745 29880 45009  9360],33,2,False
800,801,0,[ 8633 50247 15915 10067],40,1,True
801,802,0,[43479 29173 31619 47447],40,2,True
802,803,0,[30475 22926  5317 46922],40,0,True
803,804,0,[21732 43862 43980 11409],33,2,False
804,805,0,[37793   810 24069  1450],33,1,True
805,806,0,[ 8410 24911 37778 18493],40,2,True
806,807,0,[15063 46246 40207 38101],33,0,False
807,808,0,[23268 20231 37039 27466],40,1,False
808,809,0,[11478 36278 11826  1462],40,0,False
809,810,0,[20467  7328 49386 17798],33,2,False
810,811,0,[20288 19426 24969 51348],33,3,False
811,812,0,[11777 40655 18698  6891],40,2,False
812,813,0,[32994  3969 35826 18037],40,3,False
813,814,0,[36295 32599 12083 15205],33,2,False
814,815,0,[19162 21731 30087 27397],40,2,True
815,816,0,[38740 18861 27564  7139],33,2,True
816,817,0,[18777  2875 40698  7653],33,0,True
817,818,0,[ 1289 32827 20983 51866],40,3,False
818,819,0,[ 1028 39497 10515 41807],40,1,False
819,820,0,[38909 49876  1218 47254],40,0,True
820,821,0,[45085 12886 29471 17287],40,3,False
821,822,0,[19871 16884 27814 37885],33,3,True
822,823,0,[33434 19285   441 19596],33,2,False
823,824,0,[12082 34862 49767 17347],40,1,False
824,825,0,[41169  9477  5951 19947],33,2,False
825,826,0,[13885 21345  6815 49772],40,2,False
826,827,0,[38159 13681 42917  2833],40,3,True
827,828,0,[49177   156 25011 25293],40,0,False
828,829,0,[45701 20825 42491 30908],33,0,False
829,830,0,[46067 32996 48573  9608],33,1,True
830,831,0,[ 6478 11752 16575 31172],33,0,False
831,832,0,[17469 23090 28405 37697],40,1,False
832,833,0,[  107 29738 45062 21117],40,2,True
833,834,0,[15272  4035 14946 27848],40,0,False
834,835,0,[27948 23312 20196 47411],40,0,False
835,836,0,[44800 15074 47024 45346],40,0,True
836,837,0,[51420   207  7109 43050],40,2,False
837,838,0,[49459 44273 27918  4561],33,3,False
838,839,0,[37797 35510 40661 14781],33,1,True
839,840,0,[27123 10769 46626 29292],33,3,True
840,841,0,[48002 20944 33890 51935],40,0,False
841,842,0,[46784 38057 30705  2512],33,0,True
842,843,0,[29134 30463 31084 47988],33,3,True
843,844,0,[ 2739 42033 32585 37654],40,1,True
844,845,0,[38225 17486  6861 35096],33,3,True
845,846,0,[51115 49377  6381 38221],33,3,False
846,847,0,[40584 43702 37957  8875],33,2,True
847,848,0,[29805 50079 49638 14008],33,0,False
848,849,0,[19106 36242 48019 40252],40,3,False
849,850,0,[44574 43186 34629 13283],33,2,True
850,851,0,[14426  7485 38470 10995],33,2,False
851,852,0,[26635 42470 52171 52093],40,2,False
852,853,0,[38794 40643 21437 48951],40,0,False
853,854,0,[36401 28375 45916 13259],33,2,False
854,855,0,[49980 45384 51022 26632],40,3,False
855,856,0,[20018 20437 38543 51099],33,1,False
856,857,0,[ 5127 20638 39313 33232],40,2,False
857,858,0,[25576 34233  9394 34417],33,0,False
858,859,0,[ 7444 18541 18861 11008],40,2,True
859,860,0,[19515  3365 16708 24361],33,3,True
860,861,0,[36556  9378 23979 17334],33,2,True
861,862,0,[ 6138  2802 16751 34310],40,1,False
862,863,0,[25614 43386 29052 18492],40,1,False
863,864,0,[ 6783 25609 38762  2341],40,1,False
864,865,0,[ 2475 20080 34648 36587],40,0,True
865,866,0,[ 2781 28953 16927 37922],40,1,True
866,867,0,[48118 46119 51836 20828],40,1,True
867,868,0,[13742 31208 17139 41881],40,3,True
868,869,0,[16388  8332  8233 35231],33,1,True
869,870,0,[22833 13111 25718  2855],40,2,False
870,871,0,[32496 41536 25082  8376],40,3,False
871,872,0,[39759 45261 41656 17891],33,2,True
872,873,0,[42951 34087 12009 16191],40,1,True
873,874,0,[13871   744 40778 25753],40,3,True
874,875,0,[ 2912 10746 28795 28647],40,3,True
875,876,0,[47917 16748 20881 48709],33,1,False
876,877,0,[29732 14366 42229 44017],33,3,True
877,878,0,[16452 39501  1810 32970],33,2,False
878,879,0,[ 1624 25916 11047 21090],33,3,False
879,880,0,[31750 45345  8157  5262],33,0,True
880,881,0,[45361 22202 38698 14622],40,1,False
881,882,0,[20254 34492   912  1779],33,1,False
882,883,0,[38810 10485  3835 21601],33,3,True
883,884,0,[ 3419 36979   290 36862],40,3,True
884,885,0,[47013  6281 17986 42289],40,0,True
885,886,0,[42096 10733 42364 26076],33,1,False
886,887,0,[40562 16983  7121 25821],40,3,True
887,888,0,[37548  2000 28269 24685],40,0,True
888,889,0,[18849  4210  8472   841],40,3,False
889,890,0,[33864 33339 48607 15669],33,3,False
890,891,0,[36244 35184  3501 17375],33,2,True
891,892,0,[18984 42575  4113  6584],40,3,True
892,893,0,[18693 21793  7463  8259],33,2,False
893,894,0,[16483 43257 45604 39164],33,3,True
894,895,0,[35547 49424 26935  4363],40,0,False
895,896,0,[17726 10660 21328 30320],40,0,False
896,897,0,[14954 23875  5846 39340],33,0,True
897,898,0,[24605  6522  8701 17724],40,1,True
898,899,0,[32277 43792 25468 25304],40,0,True
899,900,0,[ 3784 49923 22196 37008],40,2,False
900,901,0,[50686 18937 20060 40112],40,2,False
901,902,0,[20719  3641 49573 18642],33,3,False
902,903,0,[ 2249 34618 43597 50405],40,1,True
903,904,0,[35941 45372 20422 29999],33,2,True
904,905,0,[31032 15051 14427 44950],40,1,False
905,906,0,[26418  7963 52241 35968],40,1,False
906,907,0,[44362 28334  2972 49273],40,0,True
907,908,0,[45667  3435  3391 51798],40,3,False
908,909,0,[ 7541 43255  7751 15797],33,3,False
909,910,0,[33616 45069 50042  5347],33,2,False
910,911,0,[30034 10112 17027 10012],40,1,True
911,912,0,[ 5499 34420 49579 34074],40,0,True
912,913,0,[29737 34215 20172 35016],33,0,False
913,914,0,[50291 51761 33378 34189],40,1,False
914,915,0,[29655 51628 49045 36461],33,2,False
915,916,0,[37717 14407 38440  8316],40,0,False
916,917,0,[31701 12754 48588  7124],40,0,False
917,918,0,[17486  9701 23682  7702],40,1,False
918,919,0,[44727   615 31319 23530],40,1,True
919,920,0,[35778 38377 43176 40296],40,0,False
920,921,0,[ 6946 35430 45439 44773],40,3,False
921,922,0,[18750 32038 48701 19210],40,3,True
922,923,0,[28212 29318 29046 21398],40,2,False
923,924,0,[38119 13764 39836 11201],40,2,False
924,925,0,[22460 26350 15649 15474],33,1,False
925,926,0,[39515 37836 13824 37570],40,2,False
926,927,0,[ 4110 26885 36824 38695],33,0,False
927,928,0,[24782 48327 25992 42709],40,3,True
928,929,0,[23342 36564 38953 22082],33,2,False
929,930,0,[23778 19036 26042  3952],40,3,False
930,931,0,[36796 35751  4418 52187],40,2,False
931,932,0,[17567 24817 36385 29160],33,0,False
932,933,0,[42256 48478 12644 19145],33,3,False
933,934,0,[23672  8682 29719 24452],40,1,False
934,935,0,[21627 23553 15215 38307],40,2,False
935,936,0,[34510 31404 29466 48491],40,3,False
936,937,0,[30774 15880  7288 37418],33,1,False
937,938,0,[33912 29933 41806 11290],33,3,True
938,939,0,[51039 50848 26346 38898],33,3,False
939,940,0,[39587 35516 11470 48158],33,0,False
940,941,0,[51862 37754 39411 48618],40,0,True
941,942,0,[24053 40987 47812 10114],40,2,True
942,943,0,[13494 39610 36437 43942],40,2,False
943,944,0,[39635 16927 17825 36335],40,3,False
944,945,0,[ 9866  3040 19841 46176],40,3,False
945,946,0,[46836 27553  3118 41720],40,2,True
946,947,0,[40175   777 26979 29498],40,1,True
947,948,0,[27337 27944 37096 40053],33,2,True
948,949,0,[15976   845  6487   500],40,0,False
949,950,0,[40582 15585 51583 48032],33,2,False
950,951,0,[37260 17181 16657 41448],40,2,False
951,952,0,[24707 28591  6681 27168],33,2,False
952,953,0,[ 2053  3651 48582 35488],40,1,False
953,954,0,[28826 12196 15616 24436],40,1,True
954,955,0,[18633 20518  2012 42856],40,2,False
955,956,0,[29380 50422  9378 39934],40,2,True
956,957,0,[16689 39514  3023 12439],40,0,False
957,958,0,[43390 26930 26616 39934],33,0,False
958,959,0,[24947  1577  7771 32891],33,0,False
959,960,0,[ 6785 28414  6107 48649],40,3,False
960,961,0,[26068 30891 23588 21531],33,3,True
961,962,0,[48433 42476 34185  7851],33,1,False
962,963,0,[26478 39151 37701 16724],40,3,False
963,964,0,[ 6951 41946 36636 19213],33,2,False
964,965,0,[34195  9463 44661 10705],40,0,False
965,966,0,[ 3335 49294  8687 28481],40,1,True
966,967,0,[ 6004  8148 25019 16591],40,2,True
967,968,0,[38136 37634 27949 16268],40,3,True
968,969,0,[18189 18578  5316 49894],33,1,True
969,970,0,[17874 30672 14448 18073],33,2,True
970,971,0,[17528 32466 35160 40025],40,2,True
